Nombre;Tipo;SJR;Q;H_index;Total_docs;Total_docs_3_years;Total_refs;Total_cites_3_years;Citable_docs_3_years;Cites_doc_2_years;Ref_doc;Country;Url;Catalogue;Subject;Publisher;ISSN;Coverage;Scope;Graph
Journal of Manufacturing Science and Engineering;journal;0.719;Q2;113;87;474;4124;1704;473;2.79;47.40;United States;https://www.scimagojr.com/journalsearch.php?q=20966&tip=sid&clean=0;Computer Science Applications
Journal of High Technology Management Research;journal;0.715;Q2;55;29;36;1316;187;35;5.95;45.38;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19713&tip=sid&clean=0;Computer Science Applications
CALICO Journal;journal;0.714;Q2;45;20;59;762;125;47;1.63;38.10;United States;https://www.scimagojr.com/journalsearch.php?q=19700200912&tip=sid&clean=0;Computer Science Applications
International Journal of Imaging Systems and Technology;journal;0.706;Q2;57;148;408;6586;1838;405;4.55;44.50;United States;https://www.scimagojr.com/journalsearch.php?q=35932&tip=sid&clean=0;Computer Science Applications
International Journal of Information Technology (Singapore);journal;0.705;Q2;34;443;808;15586;3820;791;4.80;35.18;Singapore;https://www.scimagojr.com/journalsearch.php?q=21101022413&tip=sid&clean=0;Computer Science Applications
International Journal of Advanced Manufacturing Technology;journal;0.696;Q2;161;2226;5699;89329;21299;5694;3.41;40.13;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=20428&tip=sid&clean=0;Computer Science Applications
IET Smart Cities;journal;0.695;Q2;16;24;75;1017;259;60;2.57;42.38;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101063730&tip=sid&clean=0;Computer Science Applications
Interdisciplinary Sciences - Computational Life Sciences;journal;0.694;Q2;33;48;187;2214;801;187;4.53;46.13;Germany;https://www.scimagojr.com/journalsearch.php?q=19700180534&tip=sid&clean=0;Computer Science Applications
Smart Health;journal;0.694;Q2;20;43;148;2041;514;147;3.45;47.47;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21100894507&tip=sid&clean=0;Computer Science Applications
CCF Transactions on Pervasive Computing and Interaction;journal;0.690;Q2;13;27;85;1337;293;82;2.80;49.52;Germany;https://www.scimagojr.com/journalsearch.php?q=21101048389&tip=sid&clean=0;Computer Science Applications
Annals of Data Science;journal;0.682;Q2;27;114;165;4394;541;162;3.11;38.54;Germany;https://www.scimagojr.com/journalsearch.php?q=21101023806&tip=sid&clean=0;Computer Science Applications
International Journal of Computerized Dentistry;journal;0.678;Q2;38;35;126;860;247;116;1.63;24.57;Germany;https://www.scimagojr.com/journalsearch.php?q=25612&tip=sid&clean=0;Computer Science Applications
Frontiers in Nanotechnology;journal;0.677;Q2;21;59;226;3982;1073;214;4.27;67.49;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101077282&tip=sid&clean=0;Computer Science Applications
Procesamiento del Lenguaje Natural;journal;0.677;Q2;22;55;122;1588;350;122;3.75;28.87;Spain;https://www.scimagojr.com/journalsearch.php?q=21100195304&tip=sid&clean=0;Computer Science Applications
Data-Centric Engineering;journal;0.676;Q2;11;29;68;1608;286;67;2.94;55.45;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101065510&tip=sid&clean=0;Computer Science Applications
IEEE Pervasive Computing;journal;0.676;Q2;108;37;136;664;248;123;1.76;17.95;United States;https://www.scimagojr.com/journalsearch.php?q=25022&tip=sid&clean=0;Computer Science Applications
Journal of Information and Telecommunication;journal;0.674;Q2;16;37;82;1200;350;81;4.66;32.43;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101043571&tip=sid&clean=0;Computer Science Applications
Journal of Physics: Complexity;journal;0.674;Q2;15;64;169;3261;461;169;2.72;50.95;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101058018&tip=sid&clean=0;Computer Science Applications
Education Sciences;journal;0.669;Q2;53;1251;2144;71347;8025;2099;3.48;57.03;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21100897500&tip=sid&clean=0;Computer Science Applications
Chemometrics and Intelligent Laboratory Systems;journal;0.667;Q2;144;198;548;8406;2412;546;4.24;42.45;Netherlands;https://www.scimagojr.com/journalsearch.php?q=24595&tip=sid&clean=0;Computer Science Applications
Social Network Analysis and Mining;journal;0.667;Q2;48;151;382;7866;1388;382;3.49;52.09;Austria;https://www.scimagojr.com/journalsearch.php?q=19700177337&tip=sid&clean=0;Computer Science Applications
Journal of Educational Data Mining;journal;0.665;Q2;9;13;37;651;82;34;0.92;50.08;United States;https://www.scimagojr.com/journalsearch.php?q=21101042013&tip=sid&clean=0;Computer Science Applications
Computational Geosciences;journal;0.663;Q2;79;77;316;3534;824;308;2.60;45.90;Netherlands;https://www.scimagojr.com/journalsearch.php?q=24501&tip=sid&clean=0;Computer Science Applications
Journal of Building Performance Simulation;journal;0.663;Q2;52;58;141;2850;450;138;2.61;49.14;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18300156719&tip=sid&clean=0;Computer Science Applications
Journal of Statistical Distributions and Applications;journal;0.663;Q2;19;0;23;0;87;23;3.69;0.00;Germany;https://www.scimagojr.com/journalsearch.php?q=21100901137&tip=sid&clean=0;Computer Science Applications
Eurasip Journal on Wireless Communications and Networking;journal;0.661;Q2;74;100;563;3820;1695;561;3.05;38.20;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18202&tip=sid&clean=0;Computer Science Applications
Transforming Government: People, Process and Policy;journal;0.661;Q2;47;49;126;2511;538;121;3.74;51.24;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19200156938&tip=sid&clean=0;Computer Science Applications
Entertainment Computing;journal;0.659;Q2;39;66;151;3714;632;150;4.14;56.27;Netherlands;https://www.scimagojr.com/journalsearch.php?q=19400158708&tip=sid&clean=0;Computer Science Applications
IEEE Transactions on Nanobioscience;journal;0.659;Q2;73;119;198;4764;744;194;4.10;40.03;United States;https://www.scimagojr.com/journalsearch.php?q=16319&tip=sid&clean=0;Computer Science Applications
Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences;journal;0.658;Q2;50;306;1004;14569;2083;1004;2.16;47.61;China;https://www.scimagojr.com/journalsearch.php?q=22545&tip=sid&clean=0;Computer Science Applications
Machine Vision and Applications;journal;0.657;Q2;77;128;292;6073;1015;289;3.24;47.45;Germany;https://www.scimagojr.com/journalsearch.php?q=12984&tip=sid&clean=0;Computer Science Applications
Journal of Special Education Technology;journal;0.654;Q2;40;69;103;2878;339;102;2.68;41.71;United States;https://www.scimagojr.com/journalsearch.php?q=21100915697&tip=sid&clean=0;Computer Science Applications
Personal and Ubiquitous Computing;journal;0.654;Q2;97;164;246;6673;766;231;2.71;40.69;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=22315&tip=sid&clean=0;Computer Science Applications
Communications in Applied Mathematics and Computational Science;journal;0.653;Q2;26;7;19;240;43;19;2.15;34.29;United States;https://www.scimagojr.com/journalsearch.php?q=21100211117&tip=sid&clean=0;Computer Science Applications
E-Learning and Digital Media;journal;0.646;Q2;30;50;97;2956;364;97;3.77;59.12;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=17600155133&tip=sid&clean=0;Computer Science Applications
International Journal of E-Planning Research;journal;0.646;Q2;15;10;51;574;129;51;3.14;57.40;United States;https://www.scimagojr.com/journalsearch.php?q=21100855506&tip=sid&clean=0;Computer Science Applications
PSU Research Review;journal;0.646;Q2;16;39;52;2923;278;52;3.43;74.95;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101087907&tip=sid&clean=0;Computer Science Applications
Electronic Journal of e-Learning;journal;0.644;Q2;38;33;138;1750;558;134;3.57;53.03;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100201056&tip=sid&clean=0;Computer Science Applications
Journal of Cognitive Engineering and Decision Making;journal;0.643;Q2;40;20;43;1215;124;42;2.76;60.75;United States;https://www.scimagojr.com/journalsearch.php?q=21100211334&tip=sid&clean=0;Computer Science Applications
Medical and Biological Engineering and Computing;journal;0.641;Q2;111;240;618;11404;2240;618;3.34;47.52;Germany;https://www.scimagojr.com/journalsearch.php?q=17979&tip=sid&clean=0;Computer Science Applications
Journal of Biomedical Informatics: X;journal;0.639;Q2;10;0;7;0;27;7;0.00;0.00;United States;https://www.scimagojr.com/journalsearch.php?q=21100894516&tip=sid&clean=0;Computer Science Applications
Journal of Pathology Informatics;journal;0.639;Q2;28;70;147;2816;397;140;2.66;40.23;India;https://www.scimagojr.com/journalsearch.php?q=21100791701&tip=sid&clean=0;Computer Science Applications
Journal of Technology in Behavioral Science;journal;0.638;Q2;19;97;159;4454;486;151;2.98;45.92;United States;https://www.scimagojr.com/journalsearch.php?q=21101113246&tip=sid&clean=0;Computer Science Applications
International Journal of Control, Automation and Systems;journal;0.636;Q2;69;356;1006;12974;3294;1005;3.10;36.44;South Korea;https://www.scimagojr.com/journalsearch.php?q=25479&tip=sid&clean=0;Computer Science Applications
World Patent Information;journal;0.633;Q2;37;48;95;2558;298;88;2.18;53.29;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=15069&tip=sid&clean=0;Computer Science Applications
Journal on Computing and Cultural Heritage;journal;0.632;Q2;35;72;185;3436;594;183;2.67;47.72;United States;https://www.scimagojr.com/journalsearch.php?q=19400157014&tip=sid&clean=0;Computer Science Applications
Quantitative Biology;journal;0.631;Q2;23;38;107;2469;188;96;0.33;64.97;China;https://www.scimagojr.com/journalsearch.php?q=21100853805&tip=sid&clean=0;Computer Science Applications
Cognition, Technology and Work;journal;0.629;Q2;52;27;154;1572;531;153;3.64;58.22;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=145523&tip=sid&clean=0;Computer Science Applications
Computational Urban Science;journal;0.627;Q2;9;36;75;2072;275;75;3.67;57.56;Singapore;https://www.scimagojr.com/journalsearch.php?q=21101142737&tip=sid&clean=0;Computer Science Applications
Dynamic Games and Applications;journal;0.627;Q2;29;84;135;3494;263;131;2.02;41.60;United States;https://www.scimagojr.com/journalsearch.php?q=19700177406&tip=sid&clean=0;Computer Science Applications
Statistical Analysis and Data Mining;journal;0.625;Q2;38;38;135;1342;317;134;2.49;35.32;United States;https://www.scimagojr.com/journalsearch.php?q=16900154710&tip=sid&clean=0;Computer Science Applications
Engineering Optimization;journal;0.621;Q2;76;183;367;6661;1204;367;3.04;36.40;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=29114&tip=sid&clean=0;Computer Science Applications
ACM Transactions on Spatial Algorithms and Systems;journal;0.620;Q2;18;30;82;1584;185;80;1.35;52.80;United States;https://www.scimagojr.com/journalsearch.php?q=21100857591&tip=sid&clean=0;Computer Science Applications
Laboratory Phonology;journal;0.619;Q2;15;26;72;1987;121;72;1.36;76.42;Germany;https://www.scimagojr.com/journalsearch.php?q=19700200915&tip=sid&clean=0;Computer Science Applications
IET Cyber-Physical Systems: Theory and Applications;journal;0.618;Q2;19;45;81;1760;183;79;2.14;39.11;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100912216&tip=sid&clean=0;Computer Science Applications
Computational Toxicology;journal;0.616;Q2;24;38;131;2129;444;126;3.49;56.03;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21100824046&tip=sid&clean=0;Computer Science Applications
Journal of Electronic Packaging, Transactions of the ASME;journal;0.615;Q2;60;31;201;1152;451;196;2.34;37.16;United States;https://www.scimagojr.com/journalsearch.php?q=26621&tip=sid&clean=0;Computer Science Applications
Calphad: Computer Coupling of Phase Diagrams and Thermochemistry;journal;0.612;Q2;73;105;328;5853;721;324;1.96;55.74;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=24593&tip=sid&clean=0;Computer Science Applications
Journal of Computer-Aided Molecular Design;journal;0.609;Q2;119;49;237;2930;842;230;3.27;59.80;Netherlands;https://www.scimagojr.com/journalsearch.php?q=24619&tip=sid&clean=0;Computer Science Applications
RIED-Revista Iberoamericana de Educacion a Distancia;journal;0.608;Q2;19;31;98;1184;347;98;4.04;38.19;Spain;https://www.scimagojr.com/journalsearch.php?q=21101068029&tip=sid&clean=0;Computer Science Applications
Advanced Robotics;journal;0.605;Q2;76;124;345;4305;702;320;1.84;34.72;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18003&tip=sid&clean=0;Computer Science Applications
TripleC;journal;0.603;Q2;32;9;79;438;132;79;1.45;48.67;Austria;https://www.scimagojr.com/journalsearch.php?q=19700183008&tip=sid&clean=0;Computer Science Applications
Computability;journal;0.599;Q2;12;19;53;544;31;51;0.49;28.63;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21100790723&tip=sid&clean=0;Computer Science Applications
International Journal of Network Management;journal;0.599;Q2;33;30;119;1143;246;110;1.90;38.10;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19513&tip=sid&clean=0;Computer Science Applications
ACM Transactions on Accessible Computing;journal;0.598;Q2;37;23;86;1491;287;78;3.03;64.83;United States;https://www.scimagojr.com/journalsearch.php?q=19700186855&tip=sid&clean=0;Computer Science Applications
Digital Threats: Research and Practice;journal;0.595;Q2;10;59;101;2850;269;89;2.31;48.31;United States;https://www.scimagojr.com/journalsearch.php?q=21101080424&tip=sid&clean=0;Computer Science Applications
Journal of Computer Science and Technology;journal;0.595;Q2;59;91;277;3680;606;264;1.56;40.44;United States;https://www.scimagojr.com/journalsearch.php?q=26132&tip=sid&clean=0;Computer Science Applications
Advances in Data Analysis and Classification;journal;0.594;Q2;39;72;127;2891;223;118;1.49;40.15;Germany;https://www.scimagojr.com/journalsearch.php?q=5200152822&tip=sid&clean=0;Computer Science Applications
IT Professional;journal;0.594;Q2;62;79;259;1258;737;234;2.52;15.92;United States;https://www.scimagojr.com/journalsearch.php?q=25053&tip=sid&clean=0;Computer Science Applications
Digital Applications in Archaeology and Cultural Heritage;journal;0.593;Q2;25;37;93;1781;294;93;2.76;48.14;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100265609&tip=sid&clean=0;Computer Science Applications
International Journal of Intelligent Robotics and Applications;journal;0.592;Q2;21;56;134;2893;335;127;2.88;51.66;Singapore;https://www.scimagojr.com/journalsearch.php?q=21100935977&tip=sid&clean=0;Computer Science Applications
Journal of Dynamic Systems, Measurement and Control, Transactions of the ASME;journal;0.592;Q2;99;35;333;1183;590;332;1.94;33.80;United States;https://www.scimagojr.com/journalsearch.php?q=21141&tip=sid&clean=0;Computer Science Applications
Concurrent Engineering Research and Applications;journal;0.590;Q2;45;9;102;359;305;97;3.12;39.89;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=26644&tip=sid&clean=0;Computer Science Applications
International Journal of Advanced Robotic Systems;journal;0.590;Q2;62;45;471;1813;1361;470;2.55;40.29;United States;https://www.scimagojr.com/journalsearch.php?q=144749&tip=sid&clean=0;Computer Science Applications
International Journal of Medical Robotics and Computer Assisted Surgery;journal;0.589;Q2;64;99;398;3348;1197;398;2.77;33.82;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=5000154502&tip=sid&clean=0;Computer Science Applications
Wireless Personal Communications;journal;0.588;Q2;82;828;3037;31210;9615;3029;3.00;37.69;Netherlands;https://www.scimagojr.com/journalsearch.php?q=20725&tip=sid&clean=0;Computer Science Applications
Simulation and Gaming;journal;0.586;Q2;70;43;134;1897;357;117;1.99;44.12;United States;https://www.scimagojr.com/journalsearch.php?q=12188&tip=sid&clean=0;Computer Science Applications
IFAC Journal of Systems and Control;journal;0.582;Q2;13;20;71;791;156;71;2.31;39.55;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101063736&tip=sid&clean=0;Computer Science Applications
Journal of Advanced Transportation;journal;0.582;Q2;62;226;1341;9791;3598;1338;2.36;43.32;Egypt;https://www.scimagojr.com/journalsearch.php?q=18895&tip=sid&clean=0;Computer Science Applications
Argument and Computation;journal;0.579;Q2;25;7;43;367;81;41;1.72;52.43;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19900191732&tip=sid&clean=0;Computer Science Applications
Journal of Systems Engineering and Electronics;journal;0.579;Q2;44;133;355;4806;1002;354;2.56;36.14;China;https://www.scimagojr.com/journalsearch.php?q=58655&tip=sid&clean=0;Computer Science Applications
Robotica;journal;0.579;Q2;73;192;489;7292;1255;487;2.46;37.98;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18078&tip=sid&clean=0;Computer Science Applications
Natural Computing;journal;0.578;Q2;46;66;162;2188;334;145;2.28;33.15;Netherlands;https://www.scimagojr.com/journalsearch.php?q=22206&tip=sid&clean=0;Computer Science Applications
Photogrammetric Record;journal;0.577;Q2;57;43;124;1450;130;55;1.00;33.72;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=12367&tip=sid&clean=0;Computer Science Applications
Industrial Robot;journal;0.576;Q2;61;88;281;2909;804;278;2.90;33.06;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18047&tip=sid&clean=0;Computer Science Applications
Infrastructures;journal;0.575;Q2;30;182;467;9961;1594;466;3.38;54.73;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21100942171&tip=sid&clean=0;Computer Science Applications
International Journal for Numerical Methods in Fluids;journal;0.573;Q2;126;81;327;3446;612;327;1.86;42.54;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=18534&tip=sid&clean=0;Computer Science Applications
International Journal of Simulation Modelling;journal;0.571;Q2;33;62;185;1621;530;185;3.02;26.15;Austria;https://www.scimagojr.com/journalsearch.php?q=144698&tip=sid&clean=0;Computer Science Applications
Information and Computation;journal;0.570;Q2;81;82;332;3048;342;311;0.96;37.17;United States;https://www.scimagojr.com/journalsearch.php?q=25509&tip=sid&clean=0;Computer Science Applications
ACM Transactions on Design Automation of Electronic Systems;journal;0.569;Q2;56;80;186;3589;388;181;2.22;44.86;United States;https://www.scimagojr.com/journalsearch.php?q=18662&tip=sid&clean=0;Computer Science Applications
Smart Structures and Systems;journal;0.569;Q2;64;71;377;3108;1174;374;2.37;43.77;South Korea;https://www.scimagojr.com/journalsearch.php?q=5300152722&tip=sid&clean=0;Computer Science Applications
Revista de Educacion a Distancia;journal;0.560;Q2;16;48;90;2453;236;89;2.42;51.10;Spain;https://www.scimagojr.com/journalsearch.php?q=21100897215&tip=sid&clean=0;Computer Science Applications
Journal of Emerging Technologies in Accounting;journal;0.559;Q2;26;29;98;1513;289;91;2.17;52.17;United States;https://www.scimagojr.com/journalsearch.php?q=19900193217&tip=sid&clean=0;Computer Science Applications
Robotic Intelligence and Automation;journal;0.555;Q2;50;56;211;2112;518;209;2.25;37.71;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21101152520&tip=sid&clean=0;Computer Science Applications
Genetic Programming and Evolvable Machines;journal;0.551;Q2;44;25;76;1208;178;63;1.89;48.32;United States;https://www.scimagojr.com/journalsearch.php?q=24208&tip=sid&clean=0;Computer Science Applications
Molecular Informatics;journal;0.550;Q2;75;54;172;2684;517;167;2.90;49.70;Germany;https://www.scimagojr.com/journalsearch.php?q=19900192900&tip=sid&clean=0;Computer Science Applications
Information Security Journal;journal;0.546;Q2;32;37;93;1886;310;93;2.85;50.97;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=19700187807&tip=sid&clean=0;Computer Science Applications
Journal of Aerospace Information Systems;journal;0.546;Q2;43;70;189;2772;372;178;1.70;39.60;United States;https://www.scimagojr.com/journalsearch.php?q=21100239834&tip=sid&clean=0;Computer Science Applications
Multimodal Technologies and Interaction;journal;0.544;Q2;32;117;286;7389;959;286;3.22;63.15;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21100945706&tip=sid&clean=0;Computer Science Applications
SoftwareX;journal;0.544;Q2;42;302;525;8527;1966;524;2.77;28.24;Netherlands;https://www.scimagojr.com/journalsearch.php?q=21100422153&tip=sid&clean=0;Computer Science Applications
Proceedings of the IEEE VLSI Test Symposium;conference and proceedings;0.540;N/A;60;44;127;969;191;123;1.49;22.02;United States;https://www.scimagojr.com/journalsearch.php?q=14939&tip=sid&clean=0;Computer Science Applications
Cryptography;journal;0.538;Q2;18;63;134;2767;394;134;2.69;43.92;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101039441&tip=sid&clean=0;Computer Science Applications
Numerical Functional Analysis and Optimization;journal;0.536;Q2;52;74;273;2221;386;269;1.39;30.01;United States;https://www.scimagojr.com/journalsearch.php?q=25710&tip=sid&clean=0;Computer Science Applications
Journal of Graph Algorithms and Applications;journal;0.535;Q2;38;39;93;1109;92;89;0.76;28.44;United States;https://www.scimagojr.com/journalsearch.php?q=28347&tip=sid&clean=0;Computer Science Applications
Concurrency Computation Practice and Experience;journal;0.533;Q2;80;629;1970;26855;4698;1914;2.28;42.69;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=27871&tip=sid&clean=0;Computer Science Applications
Digital Government: Research and Practice;journal;0.533;Q2;15;27;98;1343;252;94;2.06;49.74;United States;https://www.scimagojr.com/journalsearch.php?q=21101082067&tip=sid&clean=0;Computer Science Applications
Forecasting;journal;0.532;Q2;15;36;141;2000;465;135;3.24;55.56;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21101122877&tip=sid&clean=0;Computer Science Applications
VINE Journal of Information and Knowledge Management Systems;journal;0.530;Q2;39;88;171;7411;666;170;3.78;84.22;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100801725&tip=sid&clean=0;Computer Science Applications
International Journal of General Systems;journal;0.528;Q2;54;50;115;2259;290;110;2.81;45.18;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=12360&tip=sid&clean=0;Computer Science Applications
Journal of Finance and Data Science;journal;0.528;Q2;20;22;34;929;126;33;3.86;42.23;China;https://www.scimagojr.com/journalsearch.php?q=21101021576&tip=sid&clean=0;Computer Science Applications
Applied Computational Intelligence and Soft Computing;journal;0.524;Q2;22;35;106;1677;430;105;3.88;47.91;Egypt;https://www.scimagojr.com/journalsearch.php?q=21100821307&tip=sid&clean=0;Computer Science Applications
Nordic Journal of Digital Literacy;journal;0.524;Q2;22;22;53;659;143;49;2.63;29.95;Norway;https://www.scimagojr.com/journalsearch.php?q=21100210909&tip=sid&clean=0;Computer Science Applications
Journal of Organizational Computing and Electronic Commerce;journal;0.523;Q2;48;9;50;736;140;50;2.50;81.78;United States;https://www.scimagojr.com/journalsearch.php?q=19714&tip=sid&clean=0;Computer Science Applications
Heritage Science;journal;0.522;Q2;35;265;470;14987;1359;466;2.70;56.55;United States;https://www.scimagojr.com/journalsearch.php?q=21100286950&tip=sid&clean=0;Computer Science Applications
Journal of Web Librarianship;journal;0.522;Q2;21;5;28;127;42;28;1.55;25.40;United States;https://www.scimagojr.com/journalsearch.php?q=19400158481&tip=sid&clean=0;Computer Science Applications
International Journal of Cloud Applications and Computing;journal;0.519;Q3;19;18;125;841;396;125;3.21;46.72;United States;https://www.scimagojr.com/journalsearch.php?q=21101063833&tip=sid&clean=0;Computer Science Applications
Computational Social Networks;journal;0.518;Q3;18;0;28;0;78;28;2.32;0.00;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21100870845&tip=sid&clean=0;Computer Science Applications
International Journal of Mobile Learning and Organisation;journal;0.517;Q3;29;34;78;1909;180;73;1.46;56.15;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21100220372&tip=sid&clean=0;Computer Science Applications
SLAS Technology;journal;0.517;Q3;31;37;178;1686;482;160;2.27;45.57;United States;https://www.scimagojr.com/journalsearch.php?q=21100799933&tip=sid&clean=0;Computer Science Applications
IET Communications;journal;0.514;Q3;68;188;910;6766;1967;903;2.33;35.99;United States;https://www.scimagojr.com/journalsearch.php?q=5300152202&tip=sid&clean=0;Computer Science Applications
Journal of Biomedical Semantics;journal;0.513;Q3;46;21;62;1056;153;62;2.34;50.29;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100316001&tip=sid&clean=0;Computer Science Applications
CALL-EJ;journal;0.512;Q3;15;48;129;2337;317;126;2.23;48.69;Japan;https://www.scimagojr.com/journalsearch.php?q=21100265343&tip=sid&clean=0;Computer Science Applications
Pacific Asia Journal of the Association for Information Systems;journal;0.511;Q3;11;16;66;1587;199;64;2.78;99.19;United States;https://www.scimagojr.com/journalsearch.php?q=21101073717&tip=sid&clean=0;Computer Science Applications
Applied Sciences (Switzerland);journal;0.508;Q3;130;11085;34291;503877;107515;33727;2.92;45.46;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21100829268&tip=sid&clean=0;Computer Science Applications
Flow Measurement and Instrumentation;journal;0.504;Q3;69;167;428;5742;1080;428;2.45;34.38;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=15026&tip=sid&clean=0;Computer Science Applications
Data;journal;0.503;Q3;38;186;432;6923;1229;400;2.78;37.22;Switzerland;https://www.scimagojr.com/journalsearch.php?q=21100924372&tip=sid&clean=0;Computer Science Applications
International Journal of Computer Mathematics;journal;0.502;Q3;56;128;431;4599;763;429;1.92;35.93;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=28494&tip=sid&clean=0;Computer Science Applications
Networks and Heterogeneous Media;journal;0.502;Q3;40;79;91;2842;117;89;1.26;35.97;United States;https://www.scimagojr.com/journalsearch.php?q=12600154783&tip=sid&clean=0;Computer Science Applications
Modelling and Simulation in Materials Science and Engineering;journal;0.501;Q3;92;87;316;4434;641;314;2.03;50.97;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=28704&tip=sid&clean=0;Computer Science Applications
International Journal of Enterprise Information Systems;journal;0.500;Q3;27;3;55;261;117;55;1.76;87.00;United States;https://www.scimagojr.com/journalsearch.php?q=12100154510&tip=sid&clean=0;Computer Science Applications
Multidimensional Systems and Signal Processing;journal;0.499;Q3;46;32;200;1337;529;200;2.68;41.78;Netherlands;https://www.scimagojr.com/journalsearch.php?q=12409&tip=sid&clean=0;Computer Science Applications
Pixel-Bit, Revista de Medios y Educacion;journal;0.499;Q3;17;29;90;1266;228;90;2.58;43.66;Spain;https://www.scimagojr.com/journalsearch.php?q=21100900141&tip=sid&clean=0;Computer Science Applications
Theory and Decision;journal;0.499;Q3;46;73;155;2605;160;150;1.18;35.68;Netherlands;https://www.scimagojr.com/journalsearch.php?q=26941&tip=sid&clean=0;Computer Science Applications
Computational Economics;journal;0.498;Q3;47;290;340;13477;898;332;2.91;46.47;Netherlands;https://www.scimagojr.com/journalsearch.php?q=19053&tip=sid&clean=0;Computer Science Applications
Computational Geometry: Theory and Applications;journal;0.497;Q3;60;67;151;1614;128;144;0.79;24.09;Netherlands;https://www.scimagojr.com/journalsearch.php?q=28456&tip=sid&clean=0;Computer Science Applications
Health Systems;journal;0.496;Q3;20;41;64;2786;137;63;1.43;67.95;United States;https://www.scimagojr.com/journalsearch.php?q=21100935763&tip=sid&clean=0;Computer Science Applications
Journal of Organizational and End User Computing;journal;0.494;Q3;46;74;86;4165;347;86;3.99;56.28;United States;https://www.scimagojr.com/journalsearch.php?q=15492&tip=sid&clean=0;Computer Science Applications
Journal of Internet Services and Applications;journal;0.492;Q3;32;14;32;666;87;32;2.77;47.57;Brazil;https://www.scimagojr.com/journalsearch.php?q=19600166316&tip=sid&clean=0;Computer Science Applications
Proceedings of the IEEE Symposium on Computer-Based Medical Systems;conference and proceedings;0.491;N/A;43;165;302;3737;613;296;1.50;22.65;United States;https://www.scimagojr.com/journalsearch.php?q=23681&tip=sid&clean=0;Computer Science Applications
International Journal of Computers, Communications and Control;journal;0.487;Q3;41;56;180;1977;429;180;2.45;35.30;Romania;https://www.scimagojr.com/journalsearch.php?q=11800154542&tip=sid&clean=0;Computer Science Applications
Computer Methods in Biomechanics and Biomedical Engineering: Imaging and Visualization;journal;0.486;Q3;25;255;217;10670;483;208;2.46;41.84;United Kingdom;https://www.scimagojr.com/journalsearch.php?q=21100773821&tip=sid&clean=0;Computer Science Applications
